35238;9130;310;Rue;Alphonse Guérin;Rue Alphonse Guérin;;Alphonse;;;;Guérin;M;
35238;9696;320;Rue;Alphonse Nonclercq;Rue Alphonse Nonclercq;;Alphonse;;;;Nonclercq;M;
35238;9656;8011;Rue;Professeurs Alphonse et Abel Pellé;Rue Professeurs Alphonse et Abel Pellé;;Alphonse;et;Abel;;Pellé;M;
35238;9711;302;Rue;Alphonse Chérel;Rue Alphonse Chérel;;Alphonse;;;;Chérel;M;
35238;8688;350;Rue;Anatole Le Braz;Rue Anatole Le Braz;;Anatole;;;;Le Braz;M;
35238;9326;340;Rue;Anatole France;Rue Anatole France;;Anatole;;;;France;M;
35238;8844;370;Rue;André Desilles;Rue André Desilles;;André;;;;Desilles;M;
35238;8862;380;Rue;André Gallais;Rue André Gallais;;André;;;;Gallais;M;
35238;9815;325;Square;Amiral André Roux;Square Amiral André Roux;;André;;;;Roux;M;
35238;9978;410;Rue;André Trasbot;Rue André Trasbot;;André;;;;Trasbot;M;
35238;8615;386;Allée;André Ménard;Allée André Ménard;;André;;;;Ménard;M;
35238;8674;387;Rue;André Pailheret;Rue André Pailheret;;André;;;;Pailheret;M;
35238;10000;391;Avenue;André Mussat;Avenue André Mussat;;André;;;;Mussat;M;
35238;8486;365;Square;André Desbois;Square André Desbois;;André;;;;Desbois;M;
35238;9235;400;Rue;André Rouault;Rue André Rouault;;André;;;;Rouault;M;
35238;9971;383;Avenue;André Malraux;Avenue André Malraux;;André;;;;Malraux;M;
35238;8560;385;Rue;André Gide;Rue André Gide;;André;;;;Gide;M;
35238;8521;393;Rue;André Philip;Rue André Philip;;André;;;;Philip;M;
35238;8933;390;Rue;André Percerou;Rue André Percerou;;André;;;;Percerou;M;
35238;8495;360;Allée;André Chénier;Allée André Chénier;;André;;;;Chénier;M;
35238;9824;389;Allée;André-Marie Talvas;Allée André-Marie Talvas;;André-Marie;;;;Talvas;M;
35238;9177;430;Rue;Ange Blaize;Rue Ange Blaize;;Ange;;;;Blaize;M;
35238;8697;2606;Allée;Doyen Antoine Dupuis;Allée Doyen Antoine Dupuis;;Antoine;;;;Dupuis;M;
35238;8523;795;Rue;Antoine Becquerel;Rue Antoine Becquerel;;Antoine;;;;Becquerel;M;
35238;9873;438;Square;Antoine de Condorcet;Square Antoine de Condorcet;;Antoine;;;de;Condorcet;M;
35238;10173;437;Square;Antoine Jagu;Square Antoine Jagu;;Antoine;;;;Jagu;M;
35238;9926;4951;Rue;Antoine Joly;Rue Antoine Joly;;Antoine;;;;Joly;M;
35238;8506;480;Avenue;Aristide Briand;Avenue Aristide Briand;;Aristide;;;;Briand;M;
35238;9006;490;Rue;Armand Barbès;Rue Armand Barbès;;Armand;;;;Barbès;M;
35238;9359;487;Rue;Armand Herpin Lacroix;Rue Armand Herpin Lacroix;;Armand;;;;Herpin Lacroix;M;
35238;8632;486;Rue;Armand Rébillon;Rue Armand Rébillon;;Armand;;;;Rébillon;M;
35238;9251;489;Square;Armand de La Rouërie;Square Armand de La Rouërie;;Armand;;;de;La Rouërie;M;
35238;9642;488;Allée;Armand Rébillon;Allée Armand Rébillon;;Armand;;;;Rébillon;M;
35238;10247;2430;Square;Docteur Arthur Quentin;Square Docteur Arthur Quentin;;Arthur;;;;Quentin;M;
35238;8654;509;Rue;Arthur Fontaine;Rue Arthur Fontaine;;Arthur;;;;Fontaine;M;
35238;9313;560;Rue;Auguste Blanqui;Rue Auguste Blanqui;;Auguste;;;;Blanqui;M;
35238;10014;579;Rue;Auguste Scheurer-Kestner;Rue Auguste Scheurer-Kestner;;Auguste;;;;Scheurer-Kestner;M;
35238;8635;572;Square;Auguste Dupouy;Square Auguste Dupouy;;Auguste;;;;Dupouy;M;
35238;9184;565;Rue;Auguste Chilou;Rue Auguste Chilou;;Auguste;;;;Chilou;M;
35238;8803;570;Rue;Auguste Comte;Rue Auguste Comte;;Auguste;;;;Comte;M;
35238;8487;573;Allée;Auguste Rodin;Allée Auguste Rodin;;Auguste;;;;Rodin;M;
35238;8655;574;Allée;Auguste Pavie;Allée Auguste Pavie;;Auguste;;;;Pavie;M;
35238;8532;575;Rue;Auguste Pavie;Rue Auguste Pavie;;Auguste;;;;Pavie;M;
35238;9946;577;Allée;Auguste-Louis Jobbé Duval;Allée Auguste-Louis Jobbé Duval;;Auguste-Louis;;;;Jobbé Duval;M;
35238;9331;630;Rue;Barthélémy Pocquet;Rue Barthélémy Pocquet;;Barthélémy;;;;Pocquet;M;
35238;8584;855;Rue;Benjamin Franklin;Rue Benjamin Franklin;;Benjamin;;;;Franklin;M;
35238;9764;867;Place;Bernard Monnin;Place Bernard Monnin;;Bernard;;;;Monnin;M;
35238;8806;870;Rue;Bernard Palissy;Rue Bernard Palissy;;Bernard;;;;Palissy;M;
35238;9213;880;Rue;Bernard Salmon;Rue Bernard Salmon;;Bernard;;;;Salmon;M;
35238;8940;865;Allée;Bernard Josse;Allée Bernard Josse;;Bernard;;;;Josse;M;
35238;8620;900;Rue;Bertrand Robidou;Rue Bertrand Robidou;;Bertrand;;;;Robidou;M;
35238;8623;895;Allée;Bertrand Robidou;Allée Bertrand Robidou;;Bertrand;;;;Robidou;M;
35238;18588;R394;Allée;Blaise Pascal;Allée Blaise Pascal;;Blaise;;;;Pascal;M;
35238;8546;980;Rue;Blaise Pascal;Rue Blaise Pascal;;Blaise;;;;Pascal;M;
35238;8582;1380;Rue;Camille Saint-Saëns;Rue Camille Saint-Saëns;;Camille;;;;Saint-Saëns;M;https://fr.wikipedia.org/wiki/Camille_Saint-Sa%C3%Abns
35238;9297;1360;Rue;Camille Desmoulins;Rue Camille Desmoulins;;Camille;;;;Desmoulins;M;https://fr.wikipedia.org/wiki/Camille_Desmoulins
35238;9469;1365;Allée;Camille Godet;Allée Camille Godet;;Camille;;;;Godet;M;https://fr.wikipedia.org/wiki/Camille_Godet
35238;8590;1370;Rue;Camille Pelletan;Rue Camille Pelletan;;Camille;;;;Pelletan;M;https://fr.wikipedia.org/wiki/Camille_Pelletan
35238;9075;1366;Rue;Camille Le Mercier d'Erm;Rue Camille Le Mercier d'Erm;;Camille;;;;Le Mercier d'Erm;M;https://fr.wikipedia.org/wiki/Camille_Le_Mercier_d'Erm
35238;8545;1430;Rue;Carle Bahon;Rue Carle Bahon;;Carle;;;;Bahon;M;
35238;8594;1490;Rue;Célestin Picoux;Rue Célestin Picoux;;Célestin;;;;Picoux;M;
35238;9357;1499;Allée;César Franck;Allée César Franck;;César;;;;Franck;M;
35238;10016;1676;Rue;Charles de Kergariou;Rue Charles de Kergariou;;Charles;;;de;Kergariou;M;
35238;8843;1670;Rue;Charles Bougot;Rue Charles Bougot;;Charles;;;;Bougot;M;
35238;9657;1744;Avenue;Charles Tillon;Avenue Charles Tillon;;Charles;;;;Tillon;M;
35238;9739;3633;Square;Général Charles Delestraint;Square du Général Charles Delestraint;du;Charles;;;;Delestraint;M;
35238;8636;1679;Rue;Charles Demange;Rue Charles Demange;;Charles;;;;Demange;M;
35238;8488;2603;Allée;Doyen Charles Bodin;Allée Doyen Charles Bodin;;Charles;;;;Bodin;M;
35238;10160;1677;Square;Charles Dullin;Square Charles Dullin;;Charles;;;;Dullin;M;
35238;9944;3165;Avenue;Professeur Charles Foulon;Avenue Professeur Charles Foulon;;Charles;;;;Foulon;M;
35238;10080;R187;Jardin;Charles Dullin;Jardin Charles Dullin;;Charles;;;;Dullin;M;
35238;8497;1675;Allée;Charles Collin;Allée Charles Collin;;Charles;;;;Collin;M;
35238;8833;1661;Rue;Charles Chassé;Rue Charles Chassé;;Charles;;;;Chassé;M;
35238;8541;1678;Allée;Charles d'Espinay;Allée Charles d'Espinay;;Charles;;;d';Espinay;M;
35238;9185;1730;Rue;Charles Muller;Rue Charles Muller;;Charles;;;;Muller;M;
35238;8484;1655;Rue;Charles Beslay;Rue Charles Beslay;;Charles;;;;Beslay;M;
35238;8755;1740;Boulevard;Charles Péguy;Boulevard Charles Péguy;;Charles;;;;Péguy;M;
35238;8663;2001;Allée;Charles Vanel;Allée Charles Vanel;;Charles;;;;Vanel;M;
35238;10118;R201;Square;Charles Géniaux;Square Charles Géniaux;;Charles;;;;Géniaux;M;
35238;8716;1710;Rue;Charles Le Goffic;Rue Charles Le Goffic;;Charles;;;;Le Goffic;M;
35238;9399;1690;Rue;Charles Géniaux;Rue Charles Géniaux;;Charles;;;;Géniaux;M;
35238;9284;1700;Rue;Charles Laurent;Rue Charles Laurent;;Charles;;;;Laurent;M;
35238;8910;2640;Rue;Charles Duclos;Rue Charles Duclos;;Charles;;;;Duclos;M;
35238;9373;1695;Square;Charles Hercule de Keranflec'h;Square Charles Hercule de Keranflec'h;;Charles Hercule;;;de;Keranflec'h;M;
35238;9991;1720;Rue;Charles-Marie Widor;Rue Charles-Marie Widor;;Charles-Marie;;;;Widor;M;
35238;8510;1900;Rue;Christian Bernon;Rue Christian Bernon;;Christian;;;;Bernon;M;
35238;9779;2115;Square;Commandant Christian Dutertre;Square Commandant Christian Dutertre;;Christian;;;;Dutertre;M;
35238;8915;1930;Rue;Claude Bernard;Rue Claude Bernard;;Claude;;;;Bernard;M;
35238;8671;1939;Allée;Claude Debussy;Allée Claude Debussy;;Claude;;;;Debussy;M;
35238;10220;1944;Square;Claude Ligot;Square Claude Ligot;;Claude;;;;Ligot;M;
35238;9269;2125;Rue;Constant Véron;Rue Constant Véron;;Constant;;;;Véron;M;
35238;9835;2124;Square;Constant Margueritte;Square Constant Margueritte;;Constant;;;;Margueritte;M;
35238;9664;5713;Rue;Lieutenant-Colonel Constant Allain;Rue Lieutenant-Colonel Constant Allain;;Constant;;;;Allain;M;
35238;9180;2160;Rue;Corentin Carré;Rue Corentin Carré;;Corentin;;;;Carré;M;
35238;9426;2602;Rue;Doyen Denis Leroy;Rue Doyen Denis Leroy;;Denis;;;;Leroy;M;
35238;10040;1312;Rue;Denis et Eugène Bühler;Rue Denis et Eugène Bühler;;Denis;et;Eugène;;Bühler;M;
35238;8920;2370;Rue;Denis Papin;Rue Denis Papin;;Denis;;;;Papin;M;
35238;10097;9936;Rue;Django Reinhardt;Rue Django Reinhardt;;Django;;;;Reinhardt;M;
35238;8693;2760;Rue;Edmond Rostand;Rue Edmond Rostand;;Edmond;;;;Rostand;M;
35238;8496;2750;Rue;Edmond Lailler;Rue Edmond Lailler;;Edmond;;;;Lailler;M;
35238;8638;2601;Rue;Doyen Edmond Durtelle de Saint-Sauveur;Rue Doyen Edmond Durtelle de Saint-Sauveur;;Edmond;;;;Durtelle de Saint-Sauveur;M;
35238;10062;2749;Place;Edmond J. Safra;Place Edmond J. Safra;;Edmond J.;;;;Safra;M;
35238;8504;2780;Rue;Edouard Jordan;Rue Edouard Jordan;;Edouard;;;;Jordan;M;
35238;9770;2772;Square;Edouard Herriot;Square Edouard Herriot;;Edouard;;;;Herriot;M;
35238;9861;2800;Rue;Edouard Turquety;Rue Edouard Turquety;;Edouard;;;;Turquety;M;
35238;9315;2810;Rue;Edouard Vaillant;Rue Edouard Vaillant;;Edouard;;;;Vaillant;M;
35238;8593;2790;Rue;Edouard Le Deuff;Rue Edouard Le Deuff;;Edouard;;;;Le Deuff;M;
35238;10204;R236;Passerelle;Emile Masson;Passerelle Emile Masson;;Emile;;;;Masson;M;
